ticker,cutoff_date,model,status
AAPL,2011-03-11,ARIMA,success
AAPL,2011-03-11,ETS,success
AAPL,2011-03-11,GARCH,success
AAPL,2011-03-11,EGARCH,success
AAPL,2011-03-11,GJR-GARCH,success
AAPL,2011-07-05,ARIMA,success
AAPL,2011-07-05,ETS,success
AAPL,2011-07-05,GARCH,success
AAPL,2011-07-05,EGARCH,success
AAPL,2011-07-05,GJR-GARCH,success
AAPL,2011-10-25,ARIMA,success
AAPL,2011-10-25,ETS,success
AAPL,2011-10-25,GARCH,success
AAPL,2011-10-25,EGARCH,success
AAPL,2011-10-25,GJR-GARCH,success
AAPL,2012-02-17,ARIMA,success
AAPL,2012-02-17,ETS,success
AAPL,2012-02-17,GARCH,success
AAPL,2012-02-17,EGARCH,success
AAPL,2012-02-17,GJR-GARCH,success
AAPL,2012-06-12,ARIMA,success
AAPL,2012-06-12,ETS,success
AAPL,2012-06-12,GARCH,success
AAPL,2012-06-12,EGARCH,success
AAPL,2012-06-12,GJR-GARCH,success
AAPL,2012-10-03,ARIMA,success
AAPL,2012-10-03,ETS,success
AAPL,2012-10-03,GARCH,success
AAPL,2012-10-03,EGARCH,success
AAPL,2012-10-03,GJR-GARCH,success
AAPL,2013-01-30,ARIMA,success
AAPL,2013-01-30,ETS,success
AAPL,2013-01-30,GARCH,success
AAPL,2013-01-30,EGARCH,success
AAPL,2013-01-30,GJR-GARCH,success
AAPL,2013-05-23,ARIMA,success
AAPL,2013-05-23,ETS,success
AAPL,2013-05-23,GARCH,success
AAPL,2013-05-23,EGARCH,success
AAPL,2013-05-23,GJR-GARCH,success
AAPL,2013-09-16,ARIMA,success
AAPL,2013-09-16,ETS,success
AAPL,2013-09-16,GARCH,success
AAPL,2013-09-16,EGARCH,success
AAPL,2013-09-16,GJR-GARCH,success
AAPL,2014-01-08,ARIMA,success
AAPL,2014-01-08,ETS,success
AAPL,2014-01-08,GARCH,success
AAPL,2014-01-08,EGARCH,success
AAPL,2014-01-08,GJR-GARCH,success
AAPL,2014-05-02,ARIMA,success
AAPL,2014-05-02,ETS,success
AAPL,2014-05-02,GARCH,success
AAPL,2014-05-02,EGARCH,success
AAPL,2014-05-02,GJR-GARCH,success
AAPL,2014-08-25,ARIMA,success
AAPL,2014-08-25,ETS,success
AAPL,2014-08-25,GARCH,success
AAPL,2014-08-25,EGARCH,success
AAPL,2014-08-25,GJR-GARCH,success
AAPL,2014-12-16,ARIMA,success
AAPL,2014-12-16,ETS,success
AAPL,2014-12-16,GARCH,success
AAPL,2014-12-16,EGARCH,success
AAPL,2014-12-16,GJR-GARCH,success
AAPL,2015-04-13,ARIMA,success
AAPL,2015-04-13,ETS,success
AAPL,2015-04-13,GARCH,success
AAPL,2015-04-13,EGARCH,success
AAPL,2015-04-13,GJR-GARCH,success
AAPL,2015-08-04,ARIMA,success
AAPL,2015-08-04,ETS,success
AAPL,2015-08-04,GARCH,success
AAPL,2015-08-04,EGARCH,success
AAPL,2015-08-04,GJR-GARCH,success
AAPL,2015-11-24,ARIMA,success
AAPL,2015-11-24,ETS,success
AAPL,2015-11-24,GARCH,success
AAPL,2015-11-24,EGARCH,success
AAPL,2015-11-24,GJR-GARCH,success
AAPL,2016-03-21,ARIMA,success
AAPL,2016-03-21,ETS,success
AAPL,2016-03-21,GARCH,success
AAPL,2016-03-21,EGARCH,success
AAPL,2016-03-21,GJR-GARCH,success
AAPL,2016-07-13,ARIMA,success
AAPL,2016-07-13,ETS,success
AAPL,2016-07-13,GARCH,success
AAPL,2016-07-13,EGARCH,success
AAPL,2016-07-13,GJR-GARCH,success
AAPL,2016-11-02,ARIMA,success
AAPL,2016-11-02,ETS,success
AAPL,2016-11-02,GARCH,success
AAPL,2016-11-02,EGARCH,success
AAPL,2016-11-02,GJR-GARCH,success
AAPL,2017-02-28,ARIMA,success
AAPL,2017-02-28,ETS,success
AAPL,2017-02-28,GARCH,success
AAPL,2017-02-28,EGARCH,success
AAPL,2017-02-28,GJR-GARCH,success
AAPL,2017-06-21,ARIMA,success
AAPL,2017-06-21,ETS,success
AAPL,2017-06-21,GARCH,success
AAPL,2017-06-21,EGARCH,success
AAPL,2017-06-21,GJR-GARCH,success
AAPL,2017-10-12,ARIMA,success
AAPL,2017-10-12,ETS,success
AAPL,2017-10-12,GARCH,success
AAPL,2017-10-12,EGARCH,success
AAPL,2017-10-12,GJR-GARCH,success
AAPL,2018-02-06,ARIMA,success
AAPL,2018-02-06,ETS,success
AAPL,2018-02-06,GARCH,success
AAPL,2018-02-06,EGARCH,success
AAPL,2018-02-06,GJR-GARCH,success
AAPL,2018-05-31,ARIMA,success
AAPL,2018-05-31,ETS,success
AAPL,2018-05-31,GARCH,success
AAPL,2018-05-31,EGARCH,success
AAPL,2018-05-31,GJR-GARCH,success
AAPL,2018-09-21,ARIMA,success
AAPL,2018-09-21,ETS,success
AAPL,2018-09-21,GARCH,success
AAPL,2018-09-21,EGARCH,success
AAPL,2018-09-21,GJR-GARCH,success
AAPL,2019-01-17,ARIMA,success
AAPL,2019-01-17,ETS,success
AAPL,2019-01-17,GARCH,success
AAPL,2019-01-17,EGARCH,success
AAPL,2019-01-17,GJR-GARCH,success
AAPL,2019-05-13,ARIMA,success
AAPL,2019-05-13,ETS,success
AAPL,2019-05-13,GARCH,success
AAPL,2019-05-13,EGARCH,success
AAPL,2019-05-13,GJR-GARCH,success
AAPL,2019-09-04,ARIMA,success
AAPL,2019-09-04,ETS,success
AAPL,2019-09-04,GARCH,success
AAPL,2019-09-04,EGARCH,success
AAPL,2019-09-04,GJR-GARCH,success
AAPL,2019-12-26,ARIMA,success
AAPL,2019-12-26,ETS,success
AAPL,2019-12-26,GARCH,success
AAPL,2019-12-26,EGARCH,success
AAPL,2019-12-26,GJR-GARCH,success
AAPL,2020-04-21,ARIMA,success
AAPL,2020-04-21,ETS,success
AAPL,2020-04-21,GARCH,success
AAPL,2020-04-21,EGARCH,success
AAPL,2020-04-21,GJR-GARCH,success
AAPL,2020-08-12,ARIMA,success
AAPL,2020-08-12,ETS,success
AAPL,2020-08-12,GARCH,success
AAPL,2020-08-12,EGARCH,success
AAPL,2020-08-12,GJR-GARCH,success
AAPL,2020-12-03,ARIMA,success
AAPL,2020-12-03,ETS,success
AAPL,2020-12-03,GARCH,success
AAPL,2020-12-03,EGARCH,success
AAPL,2020-12-03,GJR-GARCH,success
AAPL,2021-03-30,ARIMA,success
AAPL,2021-03-30,ETS,success
AAPL,2021-03-30,GARCH,success
AAPL,2021-03-30,EGARCH,success
AAPL,2021-03-30,GJR-GARCH,success
AAPL,2021-07-22,ARIMA,success
AAPL,2021-07-22,ETS,success
AAPL,2021-07-22,GARCH,success
AAPL,2021-07-22,EGARCH,success
AAPL,2021-07-22,GJR-GARCH,success
AAPL,2021-11-11,ARIMA,success
AAPL,2021-11-11,ETS,success
AAPL,2021-11-11,GARCH,success
AAPL,2021-11-11,EGARCH,success
AAPL,2021-11-11,GJR-GARCH,success
AAPL,2022-03-08,ARIMA,success
AAPL,2022-03-08,ETS,success
AAPL,2022-03-08,GARCH,success
AAPL,2022-03-08,EGARCH,success
AAPL,2022-03-08,GJR-GARCH,success
AAPL,2022-06-30,ARIMA,success
AAPL,2022-06-30,ETS,success
AAPL,2022-06-30,GARCH,success
AAPL,2022-06-30,EGARCH,success
AAPL,2022-06-30,GJR-GARCH,success
AAPL,2022-10-21,ARIMA,success
AAPL,2022-10-21,ETS,success
AAPL,2022-10-21,GARCH,success
AAPL,2022-10-21,EGARCH,success
AAPL,2022-10-21,GJR-GARCH,success
AAPL,2023-02-15,ARIMA,success
AAPL,2023-02-15,ETS,success
AAPL,2023-02-15,GARCH,success
AAPL,2023-02-15,EGARCH,success
AAPL,2023-02-15,GJR-GARCH,success
AAPL,2023-06-09,ARIMA,success
AAPL,2023-06-09,ETS,success
AAPL,2023-06-09,GARCH,success
AAPL,2023-06-09,EGARCH,success
AAPL,2023-06-09,GJR-GARCH,success
AAPL,2023-10-03,ARIMA,success
AAPL,2023-10-03,ETS,success
AAPL,2023-10-03,GARCH,success
AAPL,2023-10-03,EGARCH,success
AAPL,2023-10-03,GJR-GARCH,success
AAPL,2024-01-26,ARIMA,success
AAPL,2024-01-26,ETS,success
AAPL,2024-01-26,GARCH,success
AAPL,2024-01-26,EGARCH,success
AAPL,2024-01-26,GJR-GARCH,success
AAPL,2024-05-20,ARIMA,success
AAPL,2024-05-20,ETS,success
AAPL,2024-05-20,GARCH,success
AAPL,2024-05-20,EGARCH,success
AAPL,2024-05-20,GJR-GARCH,success
AAPL,2024-09-12,ARIMA,success
AAPL,2024-09-12,ETS,success
AAPL,2024-09-12,GARCH,success
AAPL,2024-09-12,EGARCH,success
AAPL,2024-09-12,GJR-GARCH,success
AAPL,2025-01-06,ARIMA,success
AAPL,2025-01-06,ETS,success
AAPL,2025-01-06,GARCH,success
AAPL,2025-01-06,EGARCH,success
AAPL,2025-01-06,GJR-GARCH,success
AAPL,2025-05-01,ARIMA,success
AAPL,2025-05-01,ETS,success
AAPL,2025-05-01,GARCH,success
AAPL,2025-05-01,EGARCH,success
AAPL,2025-05-01,GJR-GARCH,success
AAPL,2025-08-25,ARIMA,success
AAPL,2025-08-25,ETS,success
AAPL,2025-08-25,GARCH,success
AAPL,2025-08-25,EGARCH,success
AAPL,2025-08-25,GJR-GARCH,success
AAPL,2025-12-16,ARIMA,success
AAPL,2025-12-16,ETS,success
AAPL,2025-12-16,GARCH,success
AAPL,2025-12-16,EGARCH,success
AAPL,2025-12-16,GJR-GARCH,success
AAPL,2026-04-13,ARIMA,success
AAPL,2026-04-13,ETS,success
AAPL,2026-04-13,GARCH,success
AAPL,2026-04-13,EGARCH,success
AAPL,2026-04-13,GJR-GARCH,success
AAPL,2026-08-06,ARIMA,success
AAPL,2026-08-06,ETS,success
AAPL,2026-08-06,GARCH,success
AAPL,2026-08-06,EGARCH,success
AAPL,2026-08-06,GJR-GARCH,success
MSFT,2011-03-11,ARIMA,success
MSFT,2011-03-11,ETS,success
MSFT,2011-03-11,GARCH,success
MSFT,2011-03-11,EGARCH,success
MSFT,2011-03-11,GJR-GARCH,success
MSFT,2011-07-05,ARIMA,success
MSFT,2011-07-05,ETS,success
MSFT,2011-07-05,GARCH,success
MSFT,2011-07-05,EGARCH,success
MSFT,2011-07-05,GJR-GARCH,success
MSFT,2011-10-25,ARIMA,success
MSFT,2011-10-25,ETS,success
MSFT,2011-10-25,GARCH,success
MSFT,2011-10-25,EGARCH,success
MSFT,2011-10-25,GJR-GARCH,success
MSFT,2012-02-17,ARIMA,success
MSFT,2012-02-17,ETS,success
MSFT,2012-02-17,GARCH,success
MSFT,2012-02-17,EGARCH,success
MSFT,2012-02-17,GJR-GARCH,success
MSFT,2012-06-12,ARIMA,success
MSFT,2012-06-12,ETS,success
MSFT,2012-06-12,GARCH,success
MSFT,2012-06-12,EGARCH,success
MSFT,2012-06-12,GJR-GARCH,success
MSFT,2012-10-03,ARIMA,success
MSFT,2012-10-03,ETS,success
MSFT,2012-10-03,GARCH,success
MSFT,2012-10-03,EGARCH,success
MSFT,2012-10-03,GJR-GARCH,success
MSFT,2013-01-30,ARIMA,success
MSFT,2013-01-30,ETS,success
MSFT,2013-01-30,GARCH,success
MSFT,2013-01-30,EGARCH,success
MSFT,2013-01-30,GJR-GARCH,success
MSFT,2013-05-23,ARIMA,success
MSFT,2013-05-23,ETS,success
MSFT,2013-05-23,GARCH,success
MSFT,2013-05-23,EGARCH,success
MSFT,2013-05-23,GJR-GARCH,success
MSFT,2013-09-16,ARIMA,success
MSFT,2013-09-16,ETS,success
MSFT,2013-09-16,GARCH,success
MSFT,2013-09-16,EGARCH,success
MSFT,2013-09-16,GJR-GARCH,success
MSFT,2014-01-08,ARIMA,success
MSFT,2014-01-08,ETS,success
MSFT,2014-01-08,GARCH,success
MSFT,2014-01-08,EGARCH,success
MSFT,2014-01-08,GJR-GARCH,success
MSFT,2014-05-02,ARIMA,success
MSFT,2014-05-02,ETS,success
MSFT,2014-05-02,GARCH,success
MSFT,2014-05-02,EGARCH,success
MSFT,2014-05-02,GJR-GARCH,success
MSFT,2014-08-25,ARIMA,success
MSFT,2014-08-25,ETS,success
MSFT,2014-08-25,GARCH,success
MSFT,2014-08-25,EGARCH,success
MSFT,2014-08-25,GJR-GARCH,success
MSFT,2014-12-16,ARIMA,success
MSFT,2014-12-16,ETS,success
MSFT,2014-12-16,GARCH,success
MSFT,2014-12-16,EGARCH,success
MSFT,2014-12-16,GJR-GARCH,success
MSFT,2015-04-13,ARIMA,success
MSFT,2015-04-13,ETS,success
MSFT,2015-04-13,GARCH,success
MSFT,2015-04-13,EGARCH,success
MSFT,2015-04-13,GJR-GARCH,success
MSFT,2015-08-04,ARIMA,success
MSFT,2015-08-04,ETS,success
MSFT,2015-08-04,GARCH,success
MSFT,2015-08-04,EGARCH,success
MSFT,2015-08-04,GJR-GARCH,success
MSFT,2015-11-24,ARIMA,success
MSFT,2015-11-24,ETS,success
MSFT,2015-11-24,GARCH,success
MSFT,2015-11-24,EGARCH,success
MSFT,2015-11-24,GJR-GARCH,success
MSFT,2016-03-21,ARIMA,success
MSFT,2016-03-21,ETS,success
MSFT,2016-03-21,GARCH,success
MSFT,2016-03-21,EGARCH,success
MSFT,2016-03-21,GJR-GARCH,success
MSFT,2016-07-13,ARIMA,success
MSFT,2016-07-13,ETS,success
MSFT,2016-07-13,GARCH,success
MSFT,2016-07-13,EGARCH,success
MSFT,2016-07-13,GJR-GARCH,success
MSFT,2016-11-02,ARIMA,success
MSFT,2016-11-02,ETS,success
MSFT,2016-11-02,GARCH,success
MSFT,2016-11-02,EGARCH,success
MSFT,2016-11-02,GJR-GARCH,success
MSFT,2017-02-28,ARIMA,success
MSFT,2017-02-28,ETS,success
MSFT,2017-02-28,GARCH,success
MSFT,2017-02-28,EGARCH,success
MSFT,2017-02-28,GJR-GARCH,success
MSFT,2017-06-21,ARIMA,success
MSFT,2017-06-21,ETS,success
MSFT,2017-06-21,GARCH,success
MSFT,2017-06-21,EGARCH,success
MSFT,2017-06-21,GJR-GARCH,success
MSFT,2017-10-12,ARIMA,success
MSFT,2017-10-12,ETS,success
MSFT,2017-10-12,GARCH,success
MSFT,2017-10-12,EGARCH,success
MSFT,2017-10-12,GJR-GARCH,success
MSFT,2018-02-06,ARIMA,success
MSFT,2018-02-06,ETS,success
MSFT,2018-02-06,GARCH,success
MSFT,2018-02-06,EGARCH,success
MSFT,2018-02-06,GJR-GARCH,success
MSFT,2018-05-31,ARIMA,success
MSFT,2018-05-31,ETS,success
MSFT,2018-05-31,GARCH,success
MSFT,2018-05-31,EGARCH,success
MSFT,2018-05-31,GJR-GARCH,success
MSFT,2018-09-21,ARIMA,success
MSFT,2018-09-21,ETS,success
MSFT,2018-09-21,GARCH,success
MSFT,2018-09-21,EGARCH,success
MSFT,2018-09-21,GJR-GARCH,success
MSFT,2019-01-17,ARIMA,success
MSFT,2019-01-17,ETS,success
MSFT,2019-01-17,GARCH,success
MSFT,2019-01-17,EGARCH,success
MSFT,2019-01-17,GJR-GARCH,success
MSFT,2019-05-13,ARIMA,success
MSFT,2019-05-13,ETS,success
MSFT,2019-05-13,GARCH,success
MSFT,2019-05-13,EGARCH,success
MSFT,2019-05-13,GJR-GARCH,success
MSFT,2019-09-04,ARIMA,success
MSFT,2019-09-04,ETS,success
MSFT,2019-09-04,GARCH,success
MSFT,2019-09-04,EGARCH,success
MSFT,2019-09-04,GJR-GARCH,success
MSFT,2019-12-26,ARIMA,success
MSFT,2019-12-26,ETS,success
MSFT,2019-12-26,GARCH,success
MSFT,2019-12-26,EGARCH,success
MSFT,2019-12-26,GJR-GARCH,success
MSFT,2020-04-21,ARIMA,success
MSFT,2020-04-21,ETS,success
MSFT,2020-04-21,GARCH,success
MSFT,2020-04-21,EGARCH,success
MSFT,2020-04-21,GJR-GARCH,success
MSFT,2020-08-12,ARIMA,success
MSFT,2020-08-12,ETS,success
MSFT,2020-08-12,GARCH,success
MSFT,2020-08-12,EGARCH,success
MSFT,2020-08-12,GJR-GARCH,success
MSFT,2020-12-03,ARIMA,success
MSFT,2020-12-03,ETS,success
MSFT,2020-12-03,GARCH,success
MSFT,2020-12-03,EGARCH,success
MSFT,2020-12-03,GJR-GARCH,success
MSFT,2021-03-30,ARIMA,success
MSFT,2021-03-30,ETS,success
MSFT,2021-03-30,GARCH,success
MSFT,2021-03-30,EGARCH,success
MSFT,2021-03-30,GJR-GARCH,success
MSFT,2021-07-22,ARIMA,success
MSFT,2021-07-22,ETS,success
MSFT,2021-07-22,GARCH,success
MSFT,2021-07-22,EGARCH,success
MSFT,2021-07-22,GJR-GARCH,success
MSFT,2021-11-11,ARIMA,success
MSFT,2021-11-11,ETS,success
MSFT,2021-11-11,GARCH,success
MSFT,2021-11-11,EGARCH,success
MSFT,2021-11-11,GJR-GARCH,success
MSFT,2022-03-08,ARIMA,success
MSFT,2022-03-08,ETS,success
MSFT,2022-03-08,GARCH,success
MSFT,2022-03-08,EGARCH,success
MSFT,2022-03-08,GJR-GARCH,success
MSFT,2022-06-30,ARIMA,success
MSFT,2022-06-30,ETS,success
MSFT,2022-06-30,GARCH,success
MSFT,2022-06-30,EGARCH,success
MSFT,2022-06-30,GJR-GARCH,success
MSFT,2022-10-21,ARIMA,success
MSFT,2022-10-21,ETS,success
MSFT,2022-10-21,GARCH,success
MSFT,2022-10-21,EGARCH,success
MSFT,2022-10-21,GJR-GARCH,success
MSFT,2023-02-15,ARIMA,success
MSFT,2023-02-15,ETS,success
MSFT,2023-02-15,GARCH,success
MSFT,2023-02-15,EGARCH,success
MSFT,2023-02-15,GJR-GARCH,success
MSFT,2023-06-09,ARIMA,success
MSFT,2023-06-09,ETS,success
MSFT,2023-06-09,GARCH,success
MSFT,2023-06-09,EGARCH,success
MSFT,2023-06-09,GJR-GARCH,success
MSFT,2023-10-03,ARIMA,success
MSFT,2023-10-03,ETS,success
MSFT,2023-10-03,GARCH,success
MSFT,2023-10-03,EGARCH,success
MSFT,2023-10-03,GJR-GARCH,success
MSFT,2024-01-26,ARIMA,success
MSFT,2024-01-26,ETS,success
MSFT,2024-01-26,GARCH,success
MSFT,2024-01-26,EGARCH,success
MSFT,2024-01-26,GJR-GARCH,success
MSFT,2024-05-20,ARIMA,success
MSFT,2024-05-20,ETS,success
MSFT,2024-05-20,GARCH,success
MSFT,2024-05-20,EGARCH,success
MSFT,2024-05-20,GJR-GARCH,success
MSFT,2024-09-12,ARIMA,success
MSFT,2024-09-12,ETS,success
MSFT,2024-09-12,GARCH,success
MSFT,2024-09-12,EGARCH,success
MSFT,2024-09-12,GJR-GARCH,success
MSFT,2025-01-06,ARIMA,success
MSFT,2025-01-06,ETS,success
MSFT,2025-01-06,GARCH,success
MSFT,2025-01-06,EGARCH,success
MSFT,2025-01-06,GJR-GARCH,success
MSFT,2025-05-01,ARIMA,success
MSFT,2025-05-01,ETS,success
MSFT,2025-05-01,GARCH,success
MSFT,2025-05-01,EGARCH,success
MSFT,2025-05-01,GJR-GARCH,success
MSFT,2025-08-25,ARIMA,success
MSFT,2025-08-25,ETS,success
MSFT,2025-08-25,GARCH,success
MSFT,2025-08-25,EGARCH,success
MSFT,2025-08-25,GJR-GARCH,success
MSFT,2025-12-16,ARIMA,success
MSFT,2025-12-16,ETS,success
MSFT,2025-12-16,GARCH,success
MSFT,2025-12-16,EGARCH,success
MSFT,2025-12-16,GJR-GARCH,success
MSFT,2026-04-13,ARIMA,success
MSFT,2026-04-13,ETS,success
MSFT,2026-04-13,GARCH,success
MSFT,2026-04-13,EGARCH,success
MSFT,2026-04-13,GJR-GARCH,success
MSFT,2026-08-06,ARIMA,success
MSFT,2026-08-06,ETS,success
MSFT,2026-08-06,GARCH,success
MSFT,2026-08-06,EGARCH,success
MSFT,2026-08-06,GJR-GARCH,success
NVDA,2011-03-11,ARIMA,success
NVDA,2011-03-11,ETS,success
NVDA,2011-03-11,GARCH,success
NVDA,2011-03-11,EGARCH,success
NVDA,2011-03-11,GJR-GARCH,success
NVDA,2011-07-05,ARIMA,success
NVDA,2011-07-05,ETS,success
NVDA,2011-07-05,GARCH,success
NVDA,2011-07-05,EGARCH,success
NVDA,2011-07-05,GJR-GARCH,success
NVDA,2011-10-25,ARIMA,success
NVDA,2011-10-25,ETS,success
NVDA,2011-10-25,GARCH,success
NVDA,2011-10-25,EGARCH,success
NVDA,2011-10-25,GJR-GARCH,success
NVDA,2012-02-17,ARIMA,success
NVDA,2012-02-17,ETS,success
NVDA,2012-02-17,GARCH,success
NVDA,2012-02-17,EGARCH,success
NVDA,2012-02-17,GJR-GARCH,success
NVDA,2012-06-12,ARIMA,success
NVDA,2012-06-12,ETS,success
NVDA,2012-06-12,GARCH,success
NVDA,2012-06-12,EGARCH,success
NVDA,2012-06-12,GJR-GARCH,success
NVDA,2012-10-03,ARIMA,success
NVDA,2012-10-03,ETS,success
NVDA,2012-10-03,GARCH,success
NVDA,2012-10-03,EGARCH,success
NVDA,2012-10-03,GJR-GARCH,success
NVDA,2013-01-30,ARIMA,success
NVDA,2013-01-30,ETS,success
NVDA,2013-01-30,GARCH,success
NVDA,2013-01-30,EGARCH,success
NVDA,2013-01-30,GJR-GARCH,success
NVDA,2013-05-23,ARIMA,success
NVDA,2013-05-23,ETS,success
NVDA,2013-05-23,GARCH,success
NVDA,2013-05-23,EGARCH,success
NVDA,2013-05-23,GJR-GARCH,success
NVDA,2013-09-16,ARIMA,success
NVDA,2013-09-16,ETS,success
NVDA,2013-09-16,GARCH,success
NVDA,2013-09-16,EGARCH,success
NVDA,2013-09-16,GJR-GARCH,success
NVDA,2014-01-08,ARIMA,success
NVDA,2014-01-08,ETS,success
NVDA,2014-01-08,GARCH,success
NVDA,2014-01-08,EGARCH,success
NVDA,2014-01-08,GJR-GARCH,success
NVDA,2014-05-02,ARIMA,success
NVDA,2014-05-02,ETS,success
NVDA,2014-05-02,GARCH,success
NVDA,2014-05-02,EGARCH,success
NVDA,2014-05-02,GJR-GARCH,success
NVDA,2014-08-25,ARIMA,success
NVDA,2014-08-25,ETS,success
NVDA,2014-08-25,GARCH,success
NVDA,2014-08-25,EGARCH,success
NVDA,2014-08-25,GJR-GARCH,success
NVDA,2014-12-16,ARIMA,success
NVDA,2014-12-16,ETS,success
NVDA,2014-12-16,GARCH,success
NVDA,2014-12-16,EGARCH,success
NVDA,2014-12-16,GJR-GARCH,success
NVDA,2015-04-13,ARIMA,success
NVDA,2015-04-13,ETS,success
NVDA,2015-04-13,GARCH,success
NVDA,2015-04-13,EGARCH,success
NVDA,2015-04-13,GJR-GARCH,success
NVDA,2015-08-04,ARIMA,success
NVDA,2015-08-04,ETS,success
NVDA,2015-08-04,GARCH,success
NVDA,2015-08-04,EGARCH,success
NVDA,2015-08-04,GJR-GARCH,success
NVDA,2015-11-24,ARIMA,success
NVDA,2015-11-24,ETS,success
NVDA,2015-11-24,GARCH,success
NVDA,2015-11-24,EGARCH,success
NVDA,2015-11-24,GJR-GARCH,success
NVDA,2016-03-21,ARIMA,success
NVDA,2016-03-21,ETS,success
NVDA,2016-03-21,GARCH,success
NVDA,2016-03-21,EGARCH,success
NVDA,2016-03-21,GJR-GARCH,success
NVDA,2016-07-13,ARIMA,success
NVDA,2016-07-13,ETS,success
NVDA,2016-07-13,GARCH,success
NVDA,2016-07-13,EGARCH,success
NVDA,2016-07-13,GJR-GARCH,success
NVDA,2016-11-02,ARIMA,success
NVDA,2016-11-02,ETS,success
NVDA,2016-11-02,GARCH,success
NVDA,2016-11-02,EGARCH,success
NVDA,2016-11-02,GJR-GARCH,success
NVDA,2017-02-28,ARIMA,success
NVDA,2017-02-28,ETS,success
NVDA,2017-02-28,GARCH,success
NVDA,2017-02-28,EGARCH,success
NVDA,2017-02-28,GJR-GARCH,success
NVDA,2017-06-21,ARIMA,success
NVDA,2017-06-21,ETS,success
NVDA,2017-06-21,GARCH,success
NVDA,2017-06-21,EGARCH,success
NVDA,2017-06-21,GJR-GARCH,success
NVDA,2017-10-12,ARIMA,success
NVDA,2017-10-12,ETS,success
NVDA,2017-10-12,GARCH,success
NVDA,2017-10-12,EGARCH,success
NVDA,2017-10-12,GJR-GARCH,success
NVDA,2018-02-06,ARIMA,success
NVDA,2018-02-06,ETS,success
NVDA,2018-02-06,GARCH,success
NVDA,2018-02-06,EGARCH,success
NVDA,2018-02-06,GJR-GARCH,success
NVDA,2018-05-31,ARIMA,success
NVDA,2018-05-31,ETS,success
NVDA,2018-05-31,GARCH,success
NVDA,2018-05-31,EGARCH,success
NVDA,2018-05-31,GJR-GARCH,success
NVDA,2018-09-21,ARIMA,success
NVDA,2018-09-21,ETS,success
NVDA,2018-09-21,GARCH,success
NVDA,2018-09-21,EGARCH,success
NVDA,2018-09-21,GJR-GARCH,success
NVDA,2019-01-17,ARIMA,success
NVDA,2019-01-17,ETS,success
NVDA,2019-01-17,GARCH,success
NVDA,2019-01-17,EGARCH,success
NVDA,2019-01-17,GJR-GARCH,success
NVDA,2019-05-13,ARIMA,success
NVDA,2019-05-13,ETS,success
NVDA,2019-05-13,GARCH,success
NVDA,2019-05-13,EGARCH,success
NVDA,2019-05-13,GJR-GARCH,success
NVDA,2019-09-04,ARIMA,success
NVDA,2019-09-04,ETS,success
NVDA,2019-09-04,GARCH,success
NVDA,2019-09-04,EGARCH,success
NVDA,2019-09-04,GJR-GARCH,success
NVDA,2019-12-26,ARIMA,success
NVDA,2019-12-26,ETS,success
NVDA,2019-12-26,GARCH,success
NVDA,2019-12-26,EGARCH,success
NVDA,2019-12-26,GJR-GARCH,success
NVDA,2020-04-21,ARIMA,success
NVDA,2020-04-21,ETS,success
NVDA,2020-04-21,GARCH,success
NVDA,2020-04-21,EGARCH,success
NVDA,2020-04-21,GJR-GARCH,success
NVDA,2020-08-12,ARIMA,success
NVDA,2020-08-12,ETS,success
NVDA,2020-08-12,GARCH,success
NVDA,2020-08-12,EGARCH,success
NVDA,2020-08-12,GJR-GARCH,success
NVDA,2020-12-03,ARIMA,success
NVDA,2020-12-03,ETS,success
NVDA,2020-12-03,GARCH,success
NVDA,2020-12-03,EGARCH,success
NVDA,2020-12-03,GJR-GARCH,success
NVDA,2021-03-30,ARIMA,success
NVDA,2021-03-30,ETS,success
NVDA,2021-03-30,GARCH,success
NVDA,2021-03-30,EGARCH,success
NVDA,2021-03-30,GJR-GARCH,success
NVDA,2021-07-22,ARIMA,success
NVDA,2021-07-22,ETS,success
NVDA,2021-07-22,GARCH,success
NVDA,2021-07-22,EGARCH,success
NVDA,2021-07-22,GJR-GARCH,success
NVDA,2021-11-11,ARIMA,success
NVDA,2021-11-11,ETS,success
NVDA,2021-11-11,GARCH,success
NVDA,2021-11-11,EGARCH,success
NVDA,2021-11-11,GJR-GARCH,success
NVDA,2022-03-08,ARIMA,success
NVDA,2022-03-08,ETS,success
NVDA,2022-03-08,GARCH,success
NVDA,2022-03-08,EGARCH,success
NVDA,2022-03-08,GJR-GARCH,success
NVDA,2022-06-30,ARIMA,success
NVDA,2022-06-30,ETS,success
NVDA,2022-06-30,GARCH,success
NVDA,2022-06-30,EGARCH,success
NVDA,2022-06-30,GJR-GARCH,success
NVDA,2022-10-21,ARIMA,success
NVDA,2022-10-21,ETS,success
NVDA,2022-10-21,GARCH,success
NVDA,2022-10-21,EGARCH,success
NVDA,2022-10-21,GJR-GARCH,success
NVDA,2023-02-15,ARIMA,success
NVDA,2023-02-15,ETS,success
NVDA,2023-02-15,GARCH,success
NVDA,2023-02-15,EGARCH,success
NVDA,2023-02-15,GJR-GARCH,success
NVDA,2023-06-09,ARIMA,success
NVDA,2023-06-09,ETS,success
NVDA,2023-06-09,GARCH,success
NVDA,2023-06-09,EGARCH,success
